2023-03-22 12:49:58,696: root: INFO: SwingHigh : Position: 320.000000 shares of GOOG
2023-03-22 12:49:58,736: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:50:08,850: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:50:08,872: root: INFO: SwingHigh : Position: 320.000000 shares of GOOG
2023-03-22 12:50:08,895: root: INFO: SwingHigh : Last 3 prints: [106.125, 106.135, 106.175]
2023-03-22 12:50:08,912: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:50:08,956: root: INFO: market order of | 10 GOOG buy | with status pending_new was sent to broker alpaca
2023-03-22 12:50:08,973: root: INFO: New market order of | 10 GOOG buy | with status pending_new was submitted.
2023-03-22 12:50:08,973: root: INFO: SwingHigh : Executing the on_new_order event method
2023-03-22 12:50:09,588: root: INFO: Partial Fill Transaction: buy 6 of GOOG at $106.18 per share
2023-03-22 12:50:09,588: root: INFO: market order of | 10 GOOG buy | with status new was partially filled
2023-03-22 12:50:09,588: root: INFO: SwingHigh : Executing the on_partially_filled_order event method
2023-03-22 12:50:10,204: root: INFO: Filled Transaction: buy 4 of GOOG at 106.18000000 USD per share
2023-03-22 12:50:10,204: root: INFO: market order of | 10 GOOG buy | with status partial_fill was filled
2023-03-22 12:50:10,205: root: INFO: SwingHigh : Executing the on_filled_order event method
2023-03-22 12:50:19,014: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:50:19,033: root: INFO: SwingHigh : Position: 330.000000 shares of GOOG
2023-03-22 12:50:19,051: root: INFO: SwingHigh : Last 3 prints: [106.135, 106.175, 106.19]
2023-03-22 12:50:19,074: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:50:19,079: root: INFO: market order of | 10 GOOG buy | with status pending_new was sent to broker alpaca
2023-03-22 12:50:19,115: root: INFO: New market order of | 10 GOOG buy | with status pending_new was submitted.
2023-03-22 12:50:19,115: root: INFO: SwingHigh : Executing the on_new_order event method
2023-03-22 12:50:19,725: root: INFO: Filled Transaction: buy 10 of GOOG at 106.20000000 USD per share
2023-03-22 12:50:19,725: root: INFO: market order of | 10 GOOG buy | with status new was filled
2023-03-22 12:50:19,725: root: INFO: SwingHigh : Executing the on_filled_order event method
2023-03-22 12:50:29,223: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:50:29,330: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:50:29,395: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:50:39,500: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:50:39,519: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:50:39,622: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:50:49,750: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:50:49,792: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:50:49,827: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:51:00,010: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:51:00,029: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:51:00,064: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:51:10,170: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:51:10,191: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:51:10,225: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:51:20,347: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:51:20,381: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:51:20,426: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:51:30,530: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:51:30,550: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:51:30,589: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:51:40,699: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:51:40,722: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:51:40,788: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:51:50,910: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:51:50,934: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:51:50,972: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:52:01,082: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:52:01,106: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:52:01,147: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:52:11,273: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:52:11,295: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:52:11,331: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:52:21,437: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:52:21,455: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:52:21,493: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:52:31,603: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:52:31,623: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:52:31,663: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:52:41,762: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:52:41,783: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:52:41,852: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:52:51,961: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:52:51,981: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:52:52,017: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:53:02,130: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:53:02,150: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:53:02,191: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:53:12,298: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:53:12,317: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:53:12,361: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:53:22,478: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:53:22,498: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:53:22,537: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:53:32,642: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:53:32,661: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:53:32,700: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:53:42,814: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:53:42,838: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:53:42,922: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:53:53,032: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:53:53,052: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:53:53,097: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:54:03,214: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:54:03,236: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:54:03,273: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:54:13,397: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:54:13,421: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:54:13,465: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:54:23,569: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:54:23,592: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:54:23,631: root: INFO: SwingHigh : Sleeping for 10 seconds
2023-03-22 12:54:36,938: root: INFO: SwingHigh : Executing the on_trading_iteration lifecycle method
2023-03-22 12:54:36,960: root: INFO: SwingHigh : Position: 340.000000 shares of GOOG
2023-03-22 12:54:36,998: root: INFO: SwingHigh : Sleeping for 10 seconds
